Date,Close/Last,Volume,Open,High,Low
05/08/2020,$240.96,51026,$235.00,$242.709,$232.886
05/07/2020,$230.50,54214,$243.49,$243.49,$230.25
05/06/2020,$239.89,51605,$239.99,$243.96,$235.20
05/05/2020,$233.64,42553,$235.00,$240.99,$230.76
05/04/2020,$232.88,39343,$230.54,$235.26,$225.00
05/01/2020,$232.14,31533,$231.56,$238.7445,$227.25
04/30/2020,$235.47,40958,$240.18,$244.71,$232.4868
04/29/2020,$242.53,46321,$243.59,$246.99,$238.4884
04/28/2020,$237.59,52079,$242.12,$243.00,$237.295
04/27/2020,$238.05,58874,$230.98,$239.84,$229.1535
04/24/2020,$227.85,29168,$226.07,$229.27,$224.0303
04/23/2020,$226.13,27874,$228.29,$229.81,$225.09
04/22/2020,$227.55,41406,$225.86,$229.66,$223.00
04/21/2020,$223.72,63180,$232.14,$232.14,$222.54
04/20/2020,$234.90,41207,$240.00,$240.94,$233.545
04/17/2020,$242.98,31821,$242.98,$244.00,$239.06
04/16/2020,$236.76,36043,$237.00,$242.64,$231.36
04/15/2020,$234.41,45016,$237.00,$241.35,$234.41
04/14/2020,$241.97,52239,$245.60,$249.652,$238.75
04/13/2020,$238.19,76133,$250.00,$250.00,$236.00
04/09/2020,$253.17,86708,$235.52,$255.50,$230.0101
04/08/2020,$230.01,52956,$226.59,$233.97,$220.51
04/07/2020,$223.00,73566,$225.00,$230.4409,$216.43
04/06/2020,$221.47,75859,$213.50,$223.82,$202.01
04/03/2020,$207.01,53943,$200.00,$210.24,$196.141
04/02/2020,$198.99,60084,$194.77,$201.7322,$193.77
04/01/2020,$194.09,86344,$204.71,$206.00,$192.545
03/31/2020,$208.53,52783,$207.37,$212.7923,$204.30
03/30/2020,$207.66,47167,$203.59,$213.50,$201.99
03/27/2020,$201.12,84072,$216.48,$220.00,$201.00
03/26/2020,$219.95,125998,$220.92,$238.8001,$210.0252
03/25/2020,$218.65,170092,$208.98,$244.52,$204.2452
03/24/2020,$203.00,81997,$200.45,$206.8029,$193.9357
03/23/2020,$193.39,68305,$192.30,$200.33,$188.08
03/20/2020,$192.57,99930,$202.97,$212.49,$191.45
03/19/2020,$201.00,110033,$204.71,$210.14,$199.99
03/18/2020,$206.32,78172,$203.51,$216.165,$198.43
03/17/2020,$216.20,91870,$203.61,$216.20,$199.97
03/16/2020,$201.05,62112,$195.92,$214.1432,$195.00
03/13/2020,$216.69,96001,$210.74,$216.69,$198.40
03/12/2020,$203.53,104208,$195.00,$204.9999,$188.807
03/11/2020,$206.00,91729,$213.71,$213.71,$199.27
03/10/2020,$218.14,102225,$205.32,$218.506,$200.00
03/09/2020,$198.60,79694,$200.01,$200.505,$193.50
03/06/2020,$206.05,45328,$203.81,$208.7038,$201.10
03/05/2020,$206.46,56065,$211.75,$214.86,$202.6737
03/04/2020,$215.99,95890,$217.48,$221.98,$206.02
03/03/2020,$211.96,102565,$224.86,$235.7149,$206.0001
03/02/2020,$221.02,154679,$202.59,$226.00,$202.59
02/28/2020,$196.38,105013,$198.58,$202.17,$190.4275
02/27/2020,$201.02,87578,$207.50,$210.00,$200.52
02/26/2020,$210.00,194957,$240.01,$244.898,$203.48
02/25/2020,$255.98,69973,$266.13,$270.0734,$253.09
02/24/2020,$265.24,29365,$269.88,$270.65,$264.05
02/21/2020,$273.68,24073,$273.69,$275.49,$271.27
02/20/2020,$273.97,31822,$276.07,$278.93,$273.00
02/19/2020,$276.58,29799,$280.17,$282.00,$276.41
02/18/2020,$277.50,42484,$280.96,$291.404,$276.82
02/14/2020,$281.01,37042,$287.31,$292.00,$281.01
02/13/2020,$287.50,33293,$279.69,$288.995,$279.50
02/12/2020,$280.98,23209,$283.65,$283.65,$280.01
02/11/2020,$282.12,34002,$280.10,$282.83,$278.50
02/10/2020,$280.10,24209,$278.99,$281.875,$276.51
02/07/2020,$279.36,21312,$275.50,$281.605,$275.50
02/06/2020,$276.80,29666,$275.87,$277.8899,$275.50
02/05/2020,$274.52,34064,$279.00,$281.85,$272.63
02/04/2020,$277.69,37504,$277.45,$280.25,$276.59
02/03/2020,$276.48,47969,$272.23,$278.00,$272.23
01/31/2020,$270.81,32065,$277.12,$277.81,$270.26
01/30/2020,$277.08,29334,$272.90,$277.75,$272.90
01/29/2020,$274.04,50382,$275.82,$276.7014,$274.04
01/28/2020,$275.01,24618,$277.28,$278.60,$275.01
01/27/2020,$276.43,45634,$272.42,$280.00,$272.42
