Date,Close/Last,Volume,Open,High,Low
06/27/2022,$34.40,9821961,$34.07,$34.90,$33.82
06/24/2022,$35.29,15311610,$34.47,$35.35,$33.835
06/23/2022,$32.97,14331550,$32.64,$33.06,$31.54
06/22/2022,$30.58,12902210,$30.13,$31.66,$29.56
06/21/2022,$30.09,15265190,$29.50,$30.67,$29.20
06/17/2022,$28.17,18633910,$27.01,$28.65,$26.85
06/16/2022,$25.66,6417966,$25.49,$26.48,$25.1707
06/15/2022,$27.00,10213760,$26.68,$27.35,$25.85
06/14/2022,$25.75,12202500,$24.90,$26.4599,$24.77
06/13/2022,$23.95,8802230,$24.93,$25.44,$23.57
06/10/2022,$25.81,11064720,$26.84,$27.40,$25.71
06/09/2022,$26.01,11792190,$25.90,$26.82,$25.42
06/08/2022,$27.53,14003430,$26.80,$27.755,$26.35
06/07/2022,$26.12,8254399,$24.88,$26.22,$24.45
06/06/2022,$25.21,11097300,$25.37,$25.68,$24.20
06/03/2022,$23.97,6019145,$24.39,$24.87,$23.84
06/02/2022,$25.15,12336560,$22.96,$25.23,$22.635
06/01/2022,$22.92,10649520,$23.65,$24.07,$22.51
05/31/2022,$23.50,14192310,$23.68,$24.19,$23.04
05/27/2022,$22.50,8582087,$21.85,$22.80,$21.19
05/26/2022,$22.08,7915916,$20.39,$22.27,$20.30
05/25/2022,$20.52,8690573,$20.93,$21.32,$20.06
05/24/2022,$20.32,11913760,$21.00,$21.31,$19.90
05/23/2022,$21.98,15629820,$22.45,$22.69,$21.33
05/20/2022,$23.27,15305570,$24.83,$25.14,$22.53
05/19/2022,$23.61,10703300,$23.68,$24.56,$23.44
05/18/2022,$23.04,10271010,$23.25,$24.78,$22.81
05/17/2022,$23.95,9529850,$23.94,$24.87,$23.03
05/16/2022,$22.64,8152655,$22.90,$23.9199,$22.43
05/13/2022,$22.82,10244670,$21.64,$23.12,$21.5501
05/12/2022,$20.50,14600380,$19.61,$21.39,$18.35
05/11/2022,$19.82,14199470,$21.28,$21.80,$19.66
05/10/2022,$20.27,8962541,$21.28,$22.02,$19.51
05/09/2022,$20.04,10934600,$21.43,$21.43,$19.95
05/06/2022,$22.28,9088347,$23.256,$23.55,$21.91
05/05/2022,$23.11,11849910,$25.90,$25.96,$22.64
05/04/2022,$26.72,7351146,$25.10,$26.95,$24.76
05/03/2022,$25.62,6929027,$25.42,$26.23,$25.09
05/02/2022,$25.39,7735157,$24.34,$25.72,$24.07
04/29/2022,$24.61,10900350,$25.81,$26.23,$24.56
04/28/2022,$24.08,8793556,$24.40,$24.56,$22.47
04/27/2022,$23.72,10610640,$23.55,$25.105,$23.31
04/26/2022,$22.71,9012279,$24.12,$24.48,$22.39
04/25/2022,$24.21,8777305,$23.19,$24.63,$22.85
04/22/2022,$23.87,7970967,$24.15,$25.4689,$23.85
04/21/2022,$23.84,9715340,$25.56,$25.83,$23.52
04/20/2022,$24.87,10066500,$26.62,$26.74,$24.815
04/19/2022,$27.36,6010666,$26.34,$27.40,$25.49
04/18/2022,$26.46,6588153,$26.51,$26.78,$25.60
04/14/2022,$26.93,5618734,$26.90,$27.59,$26.79
04/13/2022,$27.66,9296320,$26.49,$27.95,$25.902
04/12/2022,$25.78,9710799,$26.47,$27.16,$25.00
04/11/2022,$26.60,10419200,$25.47,$26.99,$24.75
04/08/2022,$27.19,6554219,$27.86,$28.06,$26.93
04/07/2022,$28.15,9354405,$28.80,$29.0056,$27.12
04/06/2022,$28.95,9102118,$28.86,$29.24,$27.54
04/05/2022,$29.41,10621850,$31.00,$31.38,$29.25
04/04/2022,$31.40,15893090,$30.80,$31.56,$29.94
04/01/2022,$29.19,14765790,$30.00,$30.15,$28.23
03/31/2022,$27.59,9221114,$28.46,$28.52,$27.20
03/30/2022,$28.44,19172660,$28.885,$30.95,$28.30
03/29/2022,$28.20,13725520,$27.67,$28.565,$27.24
03/28/2022,$27.13,19134990,$27.38,$28.16,$26.08
03/25/2022,$27.05,14020870,$27.50,$28.19,$26.45
03/24/2022,$29.26,12147880,$29.08,$29.27,$27.406
03/23/2022,$29.08,14885040,$28.12,$30.2364,$27.82
03/22/2022,$29.01,14356520,$28.117,$29.28,$27.61
03/21/2022,$27.32,15074800,$27.80,$28.79,$26.455
03/18/2022,$28.77,27982670,$25.31,$29.64,$24.97
03/17/2022,$24.97,23720960,$25.28,$25.82,$23.80
03/16/2022,$27.53,34515000,$25.71,$27.845,$24.51
03/15/2022,$21.25,23678070,$19.20,$21.90,$18.83
03/14/2022,$19.75,31384480,$20.02,$21.80,$18.01
03/11/2022,$22.91,24734330,$26.83,$26.94,$22.6201
03/10/2022,$26.07,14539240,$27.21,$27.55,$25.33
03/09/2022,$28.65,12201260,$27.29,$29.19,$27.14
03/08/2022,$25.98,18713920,$26.34,$27.00,$25.44
03/07/2022,$27.21,19520230,$29.19,$29.95,$26.9501
03/04/2022,$29.53,10929690,$30.91,$31.49,$29.3556
03/03/2022,$31.26,17168060,$34.50,$34.50,$30.62
03/02/2022,$34.42,9738971,$34.16,$34.98,$33.40
03/01/2022,$33.84,10832800,$35.64,$36.09,$33.62
02/28/2022,$36.37,9763288,$34.78,$36.52,$34.40
02/25/2022,$35.03,8169108,$35.06,$35.32,$33.36
02/24/2022,$34.56,11893460,$31.199,$34.85,$30.93
02/23/2022,$34.21,10980180,$35.81,$36.11,$33.80
02/22/2022,$34.77,11832900,$36.23,$36.918,$34.08
02/18/2022,$37.89,8184636,$39.77,$39.79,$37.39
02/17/2022,$39.36,8041649,$39.48,$40.86,$39.16
02/16/2022,$39.15,5892293,$39.20,$39.48,$38.4158
02/15/2022,$40.06,7314832,$38.25,$40.09,$37.72
02/14/2022,$37.01,6644360,$36.46,$38.03,$36.2935
02/11/2022,$37.27,8371251,$38.90,$39.35,$36.61
02/10/2022,$38.92,9177098,$39.22,$40.31,$38.55
02/09/2022,$40.73,16398510,$39.84,$41.33,$38.89
02/08/2022,$37.17,8726487,$36.52,$37.25,$35.56
02/07/2022,$36.86,6773285,$36.19,$38.18,$36.1114
